STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
LAM00048940,"WATTAY INTERNATIONAL, LA",6/8/1953,0.12,,,82,88,68
LAM00048940,"WATTAY INTERNATIONAL, LA",6/9/1953,0.28,,,83,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/10/1953,0,,,85,99,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/13/1953,0.08,,,81,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/14/1953,0.12,,,83,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/15/1953,0,,,80,86,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/17/1953,0.04,,,83,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/18/1953,1.18,,,81,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/19/1953,0.39,,,79,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",6/20/1953,0.04,,,81,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/22/1953,0.98,,,82,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/23/1953,0,,,84,91,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/24/1953,,,,85,90,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/25/1953,,,,83,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/27/1953,0.12,,,86,,79
LAM00048940,"WATTAY INTERNATIONAL, LA",6/28/1953,0.67,,,82,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/30/1953,0.12,,,81,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/1/1953,0.04,,,81,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/2/1953,0.02,,,80,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/3/1953,0.12,,,78,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",7/6/1953,,,,78,84,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/8/1953,0.04,,,81,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",7/9/1953,0.02,,,85,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",7/12/1953,,,,81,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",7/15/1953,0.08,,,80,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/16/1953,0.16,,,79,88,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/17/1953,0.12,,,82,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/18/1953,,,,82,93,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/19/1953,,,,84,93,75
LAM00048940,"WATTAY INTERNATIONAL, LA",7/20/1953,0.39,,,82,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/21/1953,0,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/22/1953,0.16,,,82,91,75
LAM00048940,"WATTAY INTERNATIONAL, LA",7/23/1953,0,,,82,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/24/1953,0.02,,,81,86,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/26/1953,0.12,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/27/1953,0.04,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/30/1953,0.02,,,78,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",8/1/1953,0.04,,,82,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",8/2/1953,0,,,84,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/3/1953,0.2,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/4/1953,0.2,,,80,88,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/5/1953,0.08,,,82,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",8/6/1953,1.85,,,81,91,77
LAM00048940,"WATTAY INTERNATIONAL, LA",8/7/1953,0,,,84,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/8/1953,0.24,,,80,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/9/1953,0.01,,,80,88,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/10/1953,,,,85,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/11/1953,0.2,,,79,81,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/12/1953,0.02,,,81,88,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/13/1953,,,,81,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/14/1953,0.2,,,81,86,77
LAM00048940,"WATTAY INTERNATIONAL, LA",8/15/1953,2.09,,,75,77,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/16/1953,0.2,,,77,84,73
LAM00048940,"WATTAY INTERNATIONAL, LA",8/17/1953,0.02,,,81,88,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/18/1953,,,,83,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/19/1953,,,,81,88,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/20/1953,0.02,,,80,84,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/21/1953,0.2,,,78,82,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/22/1953,0.16,,,78,86,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/23/1953,0.59,,,76,77,73
LAM00048940,"WATTAY INTERNATIONAL, LA",8/24/1953,1.02,,,76,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",8/25/1953,0.39,,,81,88,73
LAM00048940,"WATTAY INTERNATIONAL, LA",8/26/1953,0.47,,,83,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/27/1953,0,,,79,91,73
LAM00048940,"WATTAY INTERNATIONAL, LA",8/28/1953,,,,84,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",8/30/1953,0.75,,,83,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",8/31/1953,0,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/1/1953,1.14,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/2/1953,1.54,,,84,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/3/1953,0,,,81,91,77
LAM00048940,"WATTAY INTERNATIONAL, LA",9/4/1953,0.83,,,81,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/5/1953,1.77,,,82,88,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/6/1953,0.31,,,79,82,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/7/1953,0.55,,,76,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",9/8/1953,0.02,,,80,84,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/9/1953,0.91,,,79,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/10/1953,,,,82,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/11/1953,0.2,,,79,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/12/1953,,,,83,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",9/13/1953,0.35,,,78,84,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/14/1953,0.28,,,78,86,73
LAM00048940,"WATTAY INTERNATIONAL, LA",9/15/1953,0.02,,,81,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/16/1953,0,,,80,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/17/1953,0.02,,,79,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/18/1953,0.04,,,83,91,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/19/1953,0.63,,,81,88,73
LAM00048940,"WATTAY INTERNATIONAL, LA",9/20/1953,0.71,,,81,90,72
LAM00048940,"WATTAY INTERNATIONAL, LA",9/21/1953,0.02,,,82,86,73
LAM00048940,"WATTAY INTERNATIONAL, LA",9/22/1953,0.43,,,75,79,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/23/1953,0.02,,,80,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",9/24/1953,0.67,,,76,,72
LAM00048940,"WATTAY INTERNATIONAL, LA",9/25/1953,,,,80,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/26/1953,,,,78,,72
LAM00048940,"WATTAY INTERNATIONAL, LA",9/27/1953,,,,78,88,73
LAM00048940,"WATTAY INTERNATIONAL, LA",9/28/1953,0.08,,,83,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",9/29/1953,0,,,81,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/30/1953,0.08,,,81,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/1/1953,0.02,,,77,82,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/2/1953,0.47,,,78,86,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/3/1953,0,,,79,88,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/4/1953,0.04,,,80,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/5/1953,,,,84,93,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/7/1953,0.83,,,83,90,77
LAM00048940,"WATTAY INTERNATIONAL, LA",10/8/1953,0.71,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/9/1953,,,,80,88,72
LAM00048940,"WATTAY INTERNATIONAL, LA",10/10/1953,0.02,,,80,88,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/11/1953,,,,82,,72
LAM00048940,"WATTAY INTERNATIONAL, LA",10/12/1953,0.24,,,79,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/13/1953,0.08,,,81,90,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/14/1953,0,,,83,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/15/1953,,,,82,90,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/16/1953,,,,81,,72
LAM00048940,"WATTAY INTERNATIONAL, LA",10/17/1953,,,,81,91,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/18/1953,,,,80,90,72
LAM00048940,"WATTAY INTERNATIONAL, LA",10/19/1953,,,,80,91,72
LAM00048940,"WATTAY INTERNATIONAL, LA",10/20/1953,0.02,,,80,91,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/21/1953,,,,81,91,77
LAM00048940,"WATTAY INTERNATIONAL, LA",10/22/1953,,,,81,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/23/1953,0.02,,,78,86,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/24/1953,,,,80,,70
LAM00048940,"WATTAY INTERNATIONAL, LA",10/25/1953,0.04,,,80,,72
LAM00048940,"WATTAY INTERNATIONAL, LA",10/26/1953,0,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/29/1953,,,,82,91,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/30/1953,,,,81,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/31/1953,,,,82,93,75
LAM00048940,"WATTAY INTERNATIONAL, LA",11/1/1953,0.02,,,79,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",11/3/1953,0.02,,,78,90,72
LAM00048940,"WATTAY INTERNATIONAL, LA",11/4/1953,0,,,80,90,70
LAM00048940,"WATTAY INTERNATIONAL, LA",11/5/1953,,,,78,,72
LAM00048940,"WATTAY INTERNATIONAL, LA",11/6/1953,0.16,,,81,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/7/1953,0.51,,,80,93,72
LAM00048940,"WATTAY INTERNATIONAL, LA",11/8/1953,0,,,80,,72
LAM00048940,"WATTAY INTERNATIONAL, LA",11/9/1953,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/10/1953,,,,80,,72
LAM00048940,"WATTAY INTERNATIONAL, LA",11/11/1953,1.42,,,79,95,72
LAM00048940,"WATTAY INTERNATIONAL, LA",11/12/1953,2.36,,,77,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/13/1953,0,,,75,90,68
LAM00048940,"WATTAY INTERNATIONAL, LA",11/14/1953,,,,77,,70
LAM00048940,"WATTAY INTERNATIONAL, LA",11/15/1953,,,,80,90,68
LAM00048940,"WATTAY INTERNATIONAL, LA",11/16/1953,,,,80,91,68
LAM00048940,"WATTAY INTERNATIONAL, LA",11/17/1953,,,,74,,66
LAM00048940,"WATTAY INTERNATIONAL, LA",11/18/1953,,,,76,,66
LAM00048940,"WATTAY INTERNATIONAL, LA",11/19/1953,,,,69,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/21/1953,,,,69,79,61
LAM00048940,"WATTAY INTERNATIONAL, LA",11/22/1953,,,,70,,64
LAM00048940,"WATTAY INTERNATIONAL, LA",11/23/1953,,,,71,84,63
LAM00048940,"WATTAY INTERNATIONAL, LA",11/24/1953,,,,74,,63
LAM00048940,"WATTAY INTERNATIONAL, LA",11/25/1953,,,,73,90,64
LAM00048940,"WATTAY INTERNATIONAL, LA",11/26/1953,,,,75,,68
LAM00048940,"WATTAY INTERNATIONAL, LA",11/27/1953,0.02,,,70,,68
LAM00048940,"WATTAY INTERNATIONAL, LA",11/28/1953,0.04,,,64,,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/29/1953,0.02,,,69,,63
LAM00048940,"WATTAY INTERNATIONAL, LA",11/30/1953,,,,75,88,63
LAM00048940,"WATTAY INTERNATIONAL, LA",12/1/1953,,,,69,88,64
LAM00048940,"WATTAY INTERNATIONAL, LA",12/3/1953,0.02,,,71,,63
LAM00048940,"WATTAY INTERNATIONAL, LA",12/4/1953,0,,,72,,61
LAM00048940,"WATTAY INTERNATIONAL, LA",12/5/1953,,,,69,,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/6/1953,,,,71,,52
LAM00048940,"WATTAY INTERNATIONAL, LA",12/7/1953,,,,70,,61
LAM00048940,"WATTAY INTERNATIONAL, LA",12/8/1953,,,,72,,66
LAM00048940,"WATTAY INTERNATIONAL, LA",12/9/1953,,,,71,,66
LAM00048940,"WATTAY INTERNATIONAL, LA",12/12/1953,,,,63,,54
LAM00048940,"WATTAY INTERNATIONAL, LA",12/13/1953,,,,66,,50
LAM00048940,"WATTAY INTERNATIONAL, LA",12/14/1953,,,,71,,61
LAM00048940,"WATTAY INTERNATIONAL, LA",12/17/1953,,,,77,,66
LAM00048940,"WATTAY INTERNATIONAL, LA",12/18/1953,,,,77,,68
LAM00048940,"WATTAY INTERNATIONAL, LA",12/19/1953,,,,73,,63
LAM00048940,"WATTAY INTERNATIONAL, LA",12/20/1953,,,,72,,50
LAM00048940,"WATTAY INTERNATIONAL, LA",12/21/1953,,,,69,86,61
LAM00048940,"WATTAY INTERNATIONAL, LA",12/22/1953,,,,74,,61
LAM00048940,"WATTAY INTERNATIONAL, LA",12/23/1953,,,,72,88,64
LAM00048940,"WATTAY INTERNATIONAL, LA",12/24/1953,,,,69,84,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/25/1953,,,,69,,55
LAM00048940,"WATTAY INTERNATIONAL, LA",12/26/1953,,,,67,,55
LAM00048940,"WATTAY INTERNATIONAL, LA",12/27/1953,,,,69,,55
LAM00048940,"WATTAY INTERNATIONAL, LA",12/28/1953,,,,70,,55
LAM00048940,"WATTAY INTERNATIONAL, LA",12/29/1953,,,,68,,57
LAM00048940,"WATTAY INTERNATIONAL, LA",12/30/1953,,,,73,,59
LAM00048940,"WATTAY INTERNATIONAL, LA",12/31/1953,,,,75,,64
LAM00048940,"WATTAY INTERNATIONAL, LA",1/1/1954,,,,71,84,64
LAM00048940,"WATTAY INTERNATIONAL, LA",1/2/1954,,,,73,,63
LAM00048940,"WATTAY INTERNATIONAL, LA",1/3/1954,,,,72,,61
LAM00048940,"WATTAY INTERNATIONAL, LA",1/4/1954,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/5/1954,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/6/1954,,,,75,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/7/1954,,,,75,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/8/1954,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/9/1954,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/10/1954,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/11/1954,,,,77,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/12/1954,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/13/1954,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/14/1954,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/15/1954,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/16/1954,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/17/1954,,,,79,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/18/1954,,,,75,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/19/1954,,,,77,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/20/1954,,,,74,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/21/1954,,,,73,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/22/1954,,,,75,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/23/1954,,,,77,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/24/1954,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/25/1954,,,,73,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/26/1954,,,,65,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/27/1954,,,,71,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/28/1954,,,,72,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/29/1954,,,,70,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/30/1954,,,,70,,
LAM00048940,"WATTAY INTERNATIONAL, LA",1/31/1954,,,,72,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/1/1954,,,,69,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/2/1954,,,,72,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/3/1954,,,,71,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/4/1954,,,,72,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/5/1954,,,,70,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/6/1954,,,,71,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/7/1954,,,,71,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/8/1954,,,,67,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/9/1954,,,,69,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/10/1954,,,,73,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/11/1954,,,,74,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/12/1954,,,,75,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/13/1954,,,,74,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/14/1954,,,,75,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/15/1954,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/16/1954,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/17/1954,,,,79,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/18/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/19/1954,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/20/1954,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/21/1954,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/22/1954,,,,70,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/23/1954,,,,66,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/24/1954,,,,75,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/25/1954,,,,79,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/26/1954,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/27/1954,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/28/1954,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/1/1954,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/2/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/3/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/4/1954,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/5/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/6/1954,,,,75,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/7/1954,,,,71,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/8/1954,,,,73,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/9/1954,,,,73,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/10/1954,,,,79,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/11/1954,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/12/1954,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/13/1954,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/14/1954,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/15/1954,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/16/1954,,,,71,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/17/1954,,,,75,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/18/1954,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/19/1954,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/20/1954,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/21/1954,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/22/1954,,,,77,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/23/1954,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/24/1954,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/25/1954,,,,79,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/26/1954,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/27/1954,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/28/1954,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/29/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/30/1954,,,,73,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/31/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/1/1954,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/2/1954,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/3/1954,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/4/1954,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/5/1954,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/6/1954,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/7/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/8/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/9/1954,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/10/1954,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/11/1954,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/12/1954,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/13/1954,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/14/1954,,,,89,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/15/1954,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/16/1954,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/17/1954,,,,89,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/18/1954,,,,90,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/19/1954,,,,88,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/20/1954,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/21/1954,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/22/1954,,,,87,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/23/1954,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/24/1954,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/25/1954,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/26/1954,,,,89,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/27/1954,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/28/1954,,,,76,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/29/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/30/1954,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/1/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/2/1954,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/3/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/4/1954,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/5/1954,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/6/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/7/1954,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/8/1954,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/9/1954,,,,88,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/10/1954,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/11/1954,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/12/1954,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/13/1954,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/14/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/15/1954,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/16/1954,,,,79,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/17/1954,,,,79,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/18/1954,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/19/1954,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/20/1954,,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/21/1954,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/22/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/23/1954,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/24/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/25/1954,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/26/1954,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/27/1954,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/28/1954,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/29/1954,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/30/1954,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/31/1954,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/1/1954,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/2/1954,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/3/1954,,,,81,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/4/1954,,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/5/1954,,,,81,,
